batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
128,1,xz,0.0,0.0,0.0
128,2,xz,1.06,40.47,41.53
128,3,xz,3.81,0.0,3.81
128,4,xz,1.89,55.38,57.27
128,5,xz,4.01,0.0,4.01
128,6,xz,1.21,0.04,1.25
128,7,xz,0.72,21.7,22.42
128,8,xz,2.2,0.0,2.2
128,9,xz,0.97,44.97,45.94
128,10,xz,2.13,0.0,2.13
128,11,xz,0.62,0.01,0.63
128,12,xz,0.38,2.46,2.84
128,13,xz,1.22,0.0,1.22
128,14,xz,0.5,5.1,5.6
128,15,xz,0.84,0.0,0.84
128,16,xz,0.32,0.01,0.33
128,17,xz,0.0,0.0,0.0
128,18,xz,0.1,0.16,0.26
128,19,xz,0.02,0.0,0.02
128,20,xz,0.02,0.0,0.02
