batch_size,layer_nr,implem,cpu time [s],gpu time [s],total time [s]
32,1,yz,0.0,0.0,0.0
32,2,yz,1.04,26.08,27.12
32,3,yz,3.43,0.0,3.43
32,4,yz,1.97,33.66,35.63
32,5,yz,3.94,0.0,3.94
32,6,yz,1.27,0.02,1.29
32,7,yz,0.81,2.99,3.8
32,8,yz,2.51,0.0,2.51
32,9,yz,1.06,5.45,6.51
32,10,yz,2.09,0.0,2.09
32,11,yz,0.69,0.01,0.7
32,12,yz,0.49,2.25,2.74
32,13,yz,1.12,0.0,1.12
32,14,yz,0.62,4.39,5.01
32,15,yz,0.84,0.0,0.84
32,16,yz,0.4,0.01,0.41
32,17,yz,0.0,0.0,0.0
32,18,yz,0.16,1.95,2.11
32,19,yz,0.02,0.0,0.02
32,20,yz,0.05,0.03,0.08
